"threshold","precision","recall","f1score","f5score","f25score","species","classifier"
0.37,0.562169232537393,0.37767948406833,0.451816940221204,0.512135414069901,0.54646691355722,"OVEN","Perch"
0.38,0.566110728542076,0.371789215145565,0.448819439358531,0.512533935091977,0.549224786139638,"OVEN","Perch"
0.39,0.573997743339397,0.36660857287829,0.447440103033104,0.515656708791629,0.555512368162837,"OVEN","Perch"
0.4,0.587316667656315,0.363674468883055,0.449198880976602,0.522993525899574,0.566812987816758,"OVEN","Perch"
0.41,0.590628733617568,0.358074668902174,0.445848908462875,0.522730542059125,0.568895038977158,"OVEN","Perch"
0.42,0.590491968058373,0.349919477597123,0.439434551637681,0.519113074783178,0.567539722129262,"OVEN","Perch"
0.43,0.594171165389407,0.347217013390986,0.438302375449052,0.520177149089467,0.570310751503241,"OVEN","Perch"
0.44,0.602597219462481,0.345669071308287,0.439326428139172,0.52461089298748,0.577354017907782,"OVEN","Perch"
0.45,0.605796421543714,0.341848853199203,0.437063989018634,0.524760969442469,0.579477320005661,"OVEN","Perch"
0.46,0.608186595371992,0.339583930816916,0.435823628230053,0.525115816812712,0.581146995486549,"OVEN","Perch"
0.47,0.618482980289413,0.336771161949304,0.436087576505652,0.529839902076252,0.58947696389348,"OVEN","Perch"
0.48,0.623913623216154,0.335484274232096,0.436342855503243,0.532373101689021,0.593879385664327,"OVEN","Perch"
0.49,0.62376688734407,0.332226609896534,0.433542610794303,0.530636526576165,0.593148744674065,"OVEN","Perch"
0.5,0.631032616716682,0.330138174972608,0.433487905026517,0.533740325514486,0.598922623340362,"OVEN","Perch"
0.51,0.630198554929738,0.325825262708935,0.429559611236336,0.530992116849904,0.597372542954917,"OVEN","Perch"
0.52,0.635076055930917,0.323137505790995,0.428332265162943,0.532304721664321,0.60095111526571,"OVEN","Perch"
0.53,0.634751229062114,0.319490098318222,0.425042862348881,0.530128876231474,0.599928439784231,"OVEN","Perch"
0.54,0.637514980248265,0.316861170553068,0.423321020159547,0.530204777737035,0.601697372538937,"OVEN","Perch"
0.55,0.640165145259649,0.310709847264812,0.418363330767193,0.528160211201584,0.602580730134468,"OVEN","Perch"
0.56,0.642368214609835,0.307095531190481,0.415536472999731,0.527244079377624,0.603604262334387,"OVEN","Perch"
0.57,0.644633972992182,0.303473861472052,0.412673651474584,0.526302029531119,0.604649469138133,"OVEN","Perch"
0.58,0.649017643764739,0.302554655959761,0.412713379693601,0.528075192331881,0.608058625573011,"OVEN","Perch"
0.59,0.648803537506186,0.298874157088545,0.409233247747067,0.525702415413947,0.606998308844523,"OVEN","Perch"
0.6,0.649097333139732,0.295859163008229,0.406455523564176,0.523977714049057,0.606501642702278,"OVEN","Perch"
0.61,0.651725981241799,0.295859163008229,0.406969451749949,0.525346091471042,0.608660558949556,"OVEN","Perch"
0.62,0.653049895506792,0.29413105664512,0.40558724364337,0.524937070022232,0.609313099542544,"OVEN","Perch"
0.63,0.661120336168626,0.286924485428754,0.400174354503731,0.524352320465302,0.614015875587234,"OVEN","Perch"
0.64,0.661635457177611,0.283990381433519,0.397404762394781,0.522636908161304,0.613635407719104,"OVEN","Perch"
0.65,0.663798900018965,0.283122651429916,0.396942078891478,0.523124206842015,0.615145821957269,"OVEN","Perch"
0.66,0.66775956284153,0.280817284005089,0.395367918643506,0.523493640623244,0.617693177936549,"OVEN","Perch"
0.67,0.668508287292818,0.278059667468214,0.392756148418978,0.521930393637315,0.617502908297606,"OVEN","Perch"
0.68,0.668392840919415,0.270503798157177,0.38513888452639,0.516459016025182,0.61516585066898,"OVEN","Perch"
0.69,0.665827420462348,0.267396883525631,0.381559238088243,0.512961400756693,0.61217118065493,"OVEN","Perch"
0.7,0.669346050315285,0.26422746291925,0.378887374550861,0.512263588746354,0.613972284401005,"OVEN","Perch"
0.71,0.674767623823979,0.263179568635237,0.378667484896258,0.513998558063784,0.617922204809818,"OVEN","Perch"
0.72,0.677102209199213,0.258289395309846,0.373936048461362,0.511291679646445,0.618142780683892,"OVEN","Perch"
0.73,0.680039379768644,0.253976483046173,0.369830999413731,0.509196873240018,0.618960095383976,"OVEN","Perch"
0.74,0.678440179665169,0.244361593387603,0.359307335903161,0.500592033310536,0.61425494227802,"OVEN","Perch"
0.75,0.681920788015596,0.244361593387603,0.359793630256013,0.502104820992001,0.616938253753821,"OVEN","Perch"
0.76,0.684431614778947,0.243225455374411,0.358906748050186,0.502226008156968,0.618441038501092,"OVEN","Perch"
0.77,0.684163982060514,0.238941957687132,0.354185742315239,0.498421580628238,0.616582670573462,"OVEN","Perch"
0.78,0.68474834221111,0.231603020876996,0.346133134046224,0.492160129013305,0.614073519308825,"OVEN","Perch"
0.79,0.68659756889257,0.225543618139969,0.339547653577478,0.487350280133854,0.61289867559711,"OVEN","Perch"
0.8,0.685088060829535,0.219969555913433,0.33301419426663,0.481475281596966,0.609302715688448,"OVEN","Perch"
0.81,0.69746583143508,0.216153014626398,0.330026778045371,0.482560258468691,0.616689559676709,"OVEN","Perch"
0.82,0.693649976717398,0.208130188915117,0.32018779342723,0.472979521990381,0.609951384002992,"OVEN","Perch"
0.83,0.695296370917593,0.2055564134807,0.317305181905897,0.47090792084879,0.609830153933024,"OVEN","Perch"
0.84,0.690558888538049,0.201030245538176,0.311406269133616,0.464391157075054,0.604036070274128,"OVEN","Perch"
0.85,0.699813362220859,0.197147521454257,0.307630962182258,0.463471345838015,0.608542885335121,"OVEN","Perch"
0.86,0.703159996761745,0.191613904270261,0.301160398511361,0.458402969582886,0.607723429446329,"OVEN","Perch"
0.87,0.704194928662824,0.188190782942487,0.297008330020861,0.454793444534091,0.606390540956804,"OVEN","Perch"
0.88,0.703024903483094,0.182785854530212,0.290136480228313,0.448005320586995,0.602203106495594,"OVEN","Perch"
0.89,0.701483843723152,0.177123548574496,0.282832374863128,0.440607244642981,0.597443574356079,"OVEN","Perch"
0.9,0.698345424654228,0.170240537698456,0.273747690488508,0.430965154939331,0.590578410702361,"OVEN","Perch"
0.91,0.69872072183425,0.166280600351504,0.268632424309025,0.42594232109556,0.587972388222932,"OVEN","Perch"
0.92,0.717354437535331,0.158640164133336,0.259821751174274,0.420888953055069,0.594244557688101,"OVEN","Perch"
0.93,0.705567451820128,0.145381543824042,0.241087270665276,0.39848105552129,0.575194204416514,"OVEN","Perch"
0.94,0.693656780715694,0.133207586019252,0.223495772710308,0.37668697623157,0.556041775381487,"OVEN","Perch"
0.95,0.674683901190657,0.114382257127519,0.195603034428121,0.340801034157884,0.523763070481065,"OVEN","Perch"
0.96,0.689926041618816,0.110444380712862,0.190407971804559,0.336653770459466,0.527209880010159,"OVEN","Perch"
0.97,0.680454010941255,0.0978696493047129,0.171126226325331,0.310634245622552,0.503981680926467,"OVEN","Perch"
0.98,0.640173867986989,0.0817688455514129,0.145015046639692,0.270593531745066,0.456709245492257,"OVEN","Perch"
0.99,0.569497997229813,0.0559354938339693,0.101865832794865,0.200791392354273,0.36978503879139,"OVEN","Perch"
1,0.446290143964563,0.0237081485730253,0.0450244743769682,0.0977662948878901,0.217862949227057,"OVEN","Perch"
0.05,0.597315436241611,0.00217152162668232,0.00432731144764892,0.0107019812579621,0.0348866012525052,"RUGR","BirdNET"
0.06,0.783393501805054,0.000756372701428675,0.0015112862438826,0.00376731401968587,0.0126627205935861,"RUGR","BirdNET"
0.07,0.783393501805054,0.000756372701428675,0.0015112862438826,0.00376731401968587,0.0126627205935861,"RUGR","BirdNET"
0.08,0.783393501805054,0.000756372701428675,0.0015112862438826,0.00376731401968587,0.0126627205935861,"RUGR","BirdNET"
0.09,0,0,0,0,0,"RUGR","BirdNET"
0.1,0,0,0,0,0,"RUGR","BirdNET"
0.11,0,0,0,0,0,"RUGR","BirdNET"
0.12,0,0,0,0,0,"RUGR","BirdNET"
0.13,0,0,0,0,0,"RUGR","BirdNET"
0.14,0,0,0,0,0,"RUGR","BirdNET"
0.15,0,0,0,0,0,"RUGR","BirdNET"
0.16,0,0,0,0,0,"RUGR","BirdNET"
0.17,0,0,0,0,0,"RUGR","BirdNET"
0.18,0,0,0,0,0,"RUGR","BirdNET"
0.19,0,0,0,0,0,"RUGR","BirdNET"
0.2,0,0,0,0,0,"RUGR","BirdNET"
0.21,0,0,0,0,0,"RUGR","BirdNET"
0.22,0,0,0,0,0,"RUGR","BirdNET"
0.23,0,0,0,0,0,"RUGR","BirdNET"
0.24,0,0,0,0,0,"RUGR","BirdNET"
0.25,0,0,0,0,0,"RUGR","BirdNET"
0.26,0,0,0,0,0,"RUGR","BirdNET"
0.27,0,0,0,0,0,"RUGR","BirdNET"
0.28,0,0,0,0,0,"RUGR","BirdNET"
0.29,0,0,0,0,0,"RUGR","BirdNET"
0.3,0,0,0,0,0,"RUGR","BirdNET"
0.31,0,0,0,0,0,"RUGR","BirdNET"
0.32,0,0,0,0,0,"RUGR","BirdNET"
0.33,0,0,0,0,0,"RUGR","BirdNET"
0.34,0,0,0,0,0,"RUGR","BirdNET"
0.35,0,0,0,0,0,"RUGR","BirdNET"
0.36,0,0,0,0,0,"RUGR","BirdNET"
0.37,0,0,0,0,0,"RUGR","BirdNET"
0.38,0,0,0,0,0,"RUGR","BirdNET"
0.39,0,0,0,0,0,"RUGR","BirdNET"
0.4,0,0,0,0,0,"RUGR","BirdNET"
0.41,0,0,0,0,0,"RUGR","BirdNET"
0.42,0,0,0,0,0,"RUGR","BirdNET"
0.43,0,0,0,0,0,"RUGR","BirdNET"
0.44,0,0,0,0,0,"RUGR","BirdNET"
0.45,0,0,0,0,0,"RUGR","BirdNET"
0.46,0,0,0,0,0,"RUGR","BirdNET"
0.47,0,0,0,0,0,"RUGR","BirdNET"
0.48,0,0,0,0,0,"RUGR","BirdNET"
0.49,0,0,0,0,0,"RUGR","BirdNET"
0.5,0,0,0,0,0,"RUGR","BirdNET"
0.51,0,0,0,0,0,"RUGR","BirdNET"
0.52,0,0,0,0,0,"RUGR","BirdNET"
0.53,0,0,0,0,0,"RUGR","BirdNET"
0.54,0,0,0,0,0,"RUGR","BirdNET"
0.55,0,0,0,0,0,"RUGR","BirdNET"
0.56,0,0,0,0,0,"RUGR","BirdNET"
0.57,0,0,0,0,0,"RUGR","BirdNET"
0.58,0,0,0,0,0,"RUGR","BirdNET"
0.59,0,0,0,0,0,"RUGR","BirdNET"
0.6,0,0,0,0,0,"RUGR","BirdNET"
0.61,0,0,0,0,0,"RUGR","BirdNET"
0.62,0,0,0,0,0,"RUGR","BirdNET"
0.63,0,0,0,0,0,"RUGR","BirdNET"
0.64,0,0,0,0,0,"RUGR","BirdNET"
0.65,0,0,0,0,0,"RUGR","BirdNET"
0.66,0,0,0,0,0,"RUGR","BirdNET"
0.67,0,0,0,0,0,"RUGR","BirdNET"
0.68,0,0,0,0,0,"RUGR","BirdNET"
0.69,0,0,0,0,0,"RUGR","BirdNET"
0.7,0,0,0,0,0,"RUGR","BirdNET"
0.71,0,0,0,0,0,"RUGR","BirdNET"
0.72,0,0,0,0,0,"RUGR","BirdNET"
0.73,0,0,0,0,0,"RUGR","BirdNET"
0.74,0,0,0,0,0,"RUGR","BirdNET"
0.75,0,0,0,0,0,"RUGR","BirdNET"
0.76,0,0,0,0,0,"RUGR","BirdNET"
0.77,0,0,0,0,0,"RUGR","BirdNET"
0.78,0,0,0,0,0,"RUGR","BirdNET"
0.79,0,0,0,0,0,"RUGR","BirdNET"
0.8,0,0,0,0,0,"RUGR","BirdNET"
0.81,0,0,0,0,0,"RUGR","BirdNET"
0.82,0,0,0,0,0,"RUGR","BirdNET"
0.83,0,0,0,0,0,"RUGR","BirdNET"
0.84,0,0,0,0,0,"RUGR","BirdNET"
0.85,0,0,0,0,0,"RUGR","BirdNET"
0.86,0,0,0,0,0,"RUGR","BirdNET"
0.87,0,0,0,0,0,"RUGR","BirdNET"
0.88,0,0,0,0,0,"RUGR","BirdNET"
0.89,0,0,0,0,0,"RUGR","BirdNET"
0.9,0,0,0,0,0,"RUGR","BirdNET"
0.91,0,0,0,0,0,"RUGR","BirdNET"
0.92,0,0,0,0,0,"RUGR","BirdNET"
0.93,0,0,0,0,0,"RUGR","BirdNET"
0.94,0,0,0,0,0,"RUGR","BirdNET"
0.95,0,0,0,0,0,"RUGR","BirdNET"
0.96,0,0,0,0,0,"RUGR","BirdNET"
0.97,0,0,0,0,0,"RUGR","BirdNET"
0.98,0,0,0,0,0,"RUGR","BirdNET"
0.99,0,0,0,0,0,"RUGR","BirdNET"
1,0,0,0,0,0,"RUGR","BirdNET"
0.05,0.731834170098909,0.759864957291044,0.745586197907538,0.737273652644153,0.733425667967575,"RUGR","HawkEars"
0.06,0.762139685671999,0.750129368528972,0.756086834622261,0.759706952913343,0.761422560238317,"RUGR","HawkEars"
0.07,0.783427043967186,0.736967074495463,0.759487200933038,0.773672255559837,0.780532548117259,"RUGR","HawkEars"
0.08,0.804241061183274,0.729263924285074,0.764919576926687,0.788037115069969,0.799406435653794,"RUGR","HawkEars"
0.09,0.823154301427883,0.722597803301568,0.769605279100212,0.800864682614,0.816470781766416,"RUGR","HawkEars"
0.1,0.833916224797331,0.717832324513151,0.771532246460282,0.807789954004276,0.826058248200258,"RUGR","HawkEars"
0.11,0.842933230158796,0.710292185585918,0.77094912339613,0.812584573963075,0.833774389022517,"RUGR","HawkEars"
0.12,0.85133783393532,0.705495491870939,0.771585492094332,0.817537046010137,0.841109776767945,"RUGR","HawkEars"
0.13,0.857154960603237,0.701780915610099,0.77172512641509,0.8208095712059,0.846135310215504,"RUGR","HawkEars"
0.14,0.866183080797229,0.699096431925795,0.773721876837708,0.826667747203046,0.85417420933929,"RUGR","HawkEars"
0.15,0.870195879110138,0.694750620483374,0.772638715906106,0.828358816292111,0.857458592305063,"RUGR","HawkEars"
0.16,0.874874305950247,0.694046550473149,0.774039674029926,0.831544003225947,0.861668413878853,"RUGR","HawkEars"
0.17,0.878617455462215,0.69139675004058,0.773844276193611,0.833478555652816,0.86484173687296,"RUGR","HawkEars"
0.18,0.883321985929219,0.688466015268955,0.773815765724851,0.835999533695708,0.868856587915794,"RUGR","HawkEars"
0.19,0.888315378666619,0.685243941182755,0.773676242658628,0.838611049706122,0.873095318233652,"RUGR","HawkEars"
0.2,0.889374746427445,0.684265873483822,0.773453328566142,0.83907231749486,0.873964679416082,"RUGR","HawkEars"
0.21,0.892403133235325,0.680031048446954,0.771875663097211,0.839940827287031,0.876305016768552,"RUGR","HawkEars"
0.22,0.89606689946701,0.676392775339931,0.770885494529646,0.841413235979869,0.879269083274447,"RUGR","HawkEars"
0.23,0.898295716259788,0.676392775339931,0.771709116867515,0.842984443301753,0.881288498256583,"RUGR","HawkEars"
0.24,0.900582711203884,0.674863243938408,0.771553182048707,0.844116868229634,0.883206049148531,"RUGR","HawkEars"
0.25,0.905621627676855,0.672938323467104,0.772130953129489,0.847044738337462,0.887568888407158,"RUGR","HawkEars"
0.26,0.908837252925039,0.672178760254104,0.772795585688578,0.849051032521058,0.890396783606355,"RUGR","HawkEars"
0.27,0.91171810156191,0.670524369146334,0.772737701340364,0.85052946039632,0.892826464845374,"RUGR","HawkEars"
0.28,0.913245883920148,0.668141629752126,0.771699014911131,0.850821968193981,0.893955133669467,"RUGR","HawkEars"
0.29,0.913907788209358,0.667139283776978,0.771265825119548,0.850955697145561,0.894446189580411,"RUGR","HawkEars"
0.3,0.915957950291853,0.664534571571665,0.770248154489426,0.851523971074646,0.896016570773331,"RUGR","HawkEars"
0.31,0.916959988506573,0.664097562599801,0.770308320456307,0.852072778563162,0.896872112785834,"RUGR","HawkEars"
0.32,0.919149140959623,0.662415424890644,0.769944625585753,0.853027235057307,0.898661143444678,"RUGR","HawkEars"
0.33,0.920675895411844,0.661794594684584,0.770059643896196,0.853872221540039,0.899967084122706,"RUGR","HawkEars"
0.34,0.922763106316875,0.661329839111332,0.770473447785541,0.855152288389085,0.901792998199813,"RUGR","HawkEars"
0.35,0.924580314200158,0.660740223831834,0.770705215884602,0.856202308362448,0.903361424233285,"RUGR","HawkEars"
0.36,0.924641462773467,0.658766746808101,0.76938220316052,0.855579968064738,0.903198747662805,"RUGR","HawkEars"
0.37,0.92554776618872,0.65709154574929,0.768551125657328,0.855633564916599,0.903826568210593,"RUGR","HawkEars"
0.38,0.927843198853345,0.65559322927433,0.768313407713822,0.856691112779769,0.905718483619962,"RUGR","HawkEars"
0.39,0.928548581551559,0.654455618617415,0.76777286666805,0.856782647326023,0.906222946639714,"RUGR","HawkEars"
0.4,0.929442457062672,0.652419711740558,0.766674356179883,0.856690867344169,0.906793519162,"RUGR","HawkEars"
0.41,0.931004401443356,0.651462453992667,0.766542957862012,0.857420711682197,0.908083357667239,"RUGR","HawkEars"
0.42,0.932542347586001,0.65015489540225,0.766156604036551,0.858009036386119,0.90931007786533,"RUGR","HawkEars"
0.43,0.934579719713111,0.648084305273658,0.765401170192372,0.85866276203602,0.910893016310809,"RUGR","HawkEars"
0.44,0.936409710327646,0.646589457123871,0.764969001494838,0.85937070722604,0.912354195029668,"RUGR","HawkEars"
0.45,0.937698472705278,0.645212532029983,0.764433128640745,0.859750531388035,0.913343512304005,"RUGR","HawkEars"
0.46,0.938449721305594,0.644092262998936,0.763895316144897,0.859856857055969,0.913881818915509,"RUGR","HawkEars"
0.47,0.93953052594262,0.64342634456562,0.763784160109153,0.860344577475579,0.914767289371667,"RUGR","HawkEars"
0.48,0.941361810861299,0.641428589265673,0.762977054044432,0.860854383277867,0.916161868358113,"RUGR","HawkEars"
0.49,0.941822487139708,0.64008634742352,0.762177569962228,0.860677924239897,0.916410996801103,"RUGR","HawkEars"
0.5,0.942795926003762,0.637932517490764,0.760965845880534,0.860546150250083,0.917017334492822,"RUGR","HawkEars"
0.51,0.943709599265957,0.634960162817057,0.759142938180154,0.860067973341341,0.917467330317105,"RUGR","HawkEars"
0.52,0.94473737316244,0.633243341856165,0.758245833632694,0.860118474454841,0.91816972302885,"RUGR","HawkEars"
0.53,0.945991508491508,0.630583136448074,0.756737138190727,0.859963318221429,0.918953452873638,"RUGR","HawkEars"
0.54,0.947939534591984,0.629001580168949,0.75621779352664,0.860659331981508,0.920484498084362,"RUGR","HawkEars"
0.55,0.948667076070354,0.626868560187234,0.754904618325027,0.860337453765567,0.920860192031576,"RUGR","HawkEars"
0.56,0.950357824176056,0.625470825142305,0.754423512638847,0.860920588957561,0.922180969637218,"RUGR","HawkEars"
0.57,0.951138773287081,0.623837243985577,0.753479144403396,0.860812273462898,0.922663293055753,"RUGR","HawkEars"
0.58,0.953122757784971,0.62197822169257,0.752741069513464,0.861399966721989,0.924179344134954,"RUGR","HawkEars"
0.59,0.954458472755262,0.619311079634133,0.751198555507129,0.861244028369801,0.925012515100702,"RUGR","HawkEars"
0.6,0.956241252272398,0.618461339966621,0.751123734889973,0.862074800267174,0.926476202794439,"RUGR","HawkEars"
0.61,0.957087084180299,0.617285577732798,0.750516149055751,0.862166518304023,0.927067705388651,"RUGR","HawkEars"
0.62,0.959542124739721,0.616938745215446,0.751012873927384,0.863623281230519,0.929188910080213,"RUGR","HawkEars"
0.63,0.961577910554678,0.61454906917089,0.749859392635433,0.8639997519016,0.930664065275845,"RUGR","HawkEars"
0.64,0.962732107052567,0.612839184860345,0.748934640727878,0.864066499515486,0.931449772885953,"RUGR","HawkEars"
0.65,0.963175862654735,0.609624047424491,0.746662260100941,0.863068453890268,0.931401348242207,"RUGR","HawkEars"
0.66,0.965288108697808,0.607629760449717,0.745795815227016,0.86362057127894,0.932984227064511,"RUGR","HawkEars"
0.67,0.966476738396858,0.605951091065733,0.744883323925119,0.863700702667066,0.933795285960363,"RUGR","HawkEars"
0.68,0.96758057508272,0.602455019290825,0.742561221052416,0.86297693707028,0.934273039599509,"RUGR","HawkEars"
0.69,0.968641996122397,0.597817868533828,0.739337797998836,0.861735724178975,0.934542404143388,"RUGR","HawkEars"
0.7,0.969451830061662,0.594366884986175,0.736926932557232,0.860806611509141,0.934752372712748,"RUGR","HawkEars"
0.71,0.971253714487786,0.590610688823253,0.734548817579444,0.860355510070616,0.935777265487001,"RUGR","HawkEars"
0.72,0.972745149901676,0.586750442905125,0.731978532252677,0.859641805582148,0.936505070942923,"RUGR","HawkEars"
0.73,0.973690132068613,0.585311087958114,0.731124034047118,0.859612208480933,0.93711280319025,"RUGR","HawkEars"
0.74,0.974993053626007,0.584176945626373,0.730604699099237,0.859933448486703,0.938076808612994,"RUGR","HawkEars"
0.75,0.975543573200415,0.581062389620551,0.728317497635079,0.858920024986168,0.938081220589423,"RUGR","HawkEars"
0.76,0.976095897634197,0.577829910558831,0.725925783912005,0.857843187735853,0.938063263429989,"RUGR","HawkEars"
0.77,0.977025984200946,0.575246008304558,0.724138939741172,0.857273611787069,0.938468775965775,"RUGR","HawkEars"
0.78,0.977864257917098,0.569963749065286,0.720166809238666,0.855425429623099,0.938361425393549,"RUGR","HawkEars"
0.79,0.978103237849092,0.567029545968488,0.717884495981747,0.85424461676662,0.938098315734246,"RUGR","HawkEars"
0.8,0.978707919571271,0.564362403910051,0.715905096235536,0.853397815472777,0.938190061847721,"RUGR","HawkEars"
0.81,0.980701658565004,0.560484816366056,0.713305492815566,0.852822889624714,0.9392774173149,"RUGR","HawkEars"
0.82,0.982008775311634,0.556572545570325,0.710471544701049,0.851789579262987,0.939753799228339,"RUGR","HawkEars"
0.83,0.983348751156337,0.553024448917813,0.707921618492183,0.850923170256358,0.940308671979513,"RUGR","HawkEars"
0.84,0.985374634365859,0.546802273556518,0.703319685331625,0.849158188514238,0.940978834934849,"RUGR","HawkEars"
0.85,0.987070112946366,0.540136152573012,0.698205953136713,0.846914727508528,0.941256033865731,"RUGR","HawkEars"
0.86,0.98915443312546,0.531423719737129,0.691395081872527,0.843797043742062,0.941454315661275,"RUGR","HawkEars"
0.87,0.989792913926784,0.524670890624285,0.685807779787133,0.840730913199111,0.940736155420474,"RUGR","HawkEars"
0.88,0.990747259378457,0.512497069265228,0.67554562773191,0.834921453591103,0.939192421749201,"RUGR","HawkEars"
0.89,0.992130604355779,0.498485035564206,0.663567785486506,0.828115442605737,0.937517890281331,"RUGR","HawkEars"
0.9,0.993527089131983,0.479117907795269,0.64647844018901,0.81789833266942,0.93450698923302,"RUGR","HawkEars"
0.91,0.993594094365091,0.451884618532788,0.621233483831069,0.801443482822441,0.928144698706949,"RUGR","HawkEars"
0.92,0.99403148392231,0.415897276532341,0.586433866087502,0.777791586387905,0.918893610300085,"RUGR","HawkEars"
0.93,0.995027074814897,0.374745598348522,0.54444364941715,0.747555334648077,0.906742038283848,"RUGR","HawkEars"
0.94,0.99732169759734,0.309960752432337,0.472936179625679,0.690898132783804,0.882237724001079,"RUGR","HawkEars"
0.95,0.998124091356751,0.221449094004098,0.362477100001533,0.586632184220643,0.827420462871798,"RUGR","HawkEars"
0.96,0.998223801065719,0.116951924851105,0.209373630099136,0.39816400578495,0.691647574889878,"RUGR","HawkEars"
0.97,1,0.0339306251725492,0.0656342395639682,0.149379030317393,0.373857259364696,"RUGR","HawkEars"
0.98,1,0.0013144952407642,0.0026255392227157,0.00653809900372483,0.0218861120509152,"RUGR","HawkEars"
0.99,0,0,0,0,0,"RUGR","HawkEars"
1,0,0,0,0,0,"RUGR","HawkEars"
0.05,0.993372216330859,0.155949773102167,0.269578365622703,0.478972669455597,0.75491562075699,"RUGR","Perch"
0.06,0.993270826791082,0.153584375333826,0.26603337402555,0.47446531845171,0.751564740710095,"RUGR","Perch"
0.07,0.993188629552266,0.151718416390473,0.263226620163939,0.470872310761947,0.748869417123955,"RUGR","Perch"
0.08,0.995381062355658,0.149484814978725,0.259933249623972,0.466931701867467,0.746796835791128,"RUGR","Perch"
0.09,0.995318461646497,0.147476654703257,0.256889857137075,0.462982319979025,0.743787477121181,"RUGR","Perch"
0.1,0.99529400691781,0.146706686514736,0.255720135202372,0.461457463307265,0.742618358050686,"RUGR","Perch"
0.11,0.995183160328509,0.143314664495033,0.250548288497068,0.45466889198156,0.737364112008109,"RUGR","Perch"
0.12,0.995183160328509,0.143314664495033,0.250548288497068,0.45466889198156,0.737364112008109,"RUGR","Perch"
0.13,0.99514751552795,0.142256825317109,0.248929112009604,0.452527827328021,0.735690027512726,"RUGR","Perch"
0.14,0.995097798911711,0.140807065394578,0.246705169153286,0.449574721227794,0.733367506414891,"RUGR","Perch"
0.15,0.995057212762277,0.139645176461448,0.244918740605609,0.447192162347315,0.731482189978409,"RUGR","Perch"
0.16,0.994986714794205,0.137671699437715,0.241876121207394,0.443112697577761,0.728229981494184,"RUGR","Perch"
0.17,0.994986714794205,0.137671699437715,0.241876121207394,0.443112697577761,0.728229981494184,"RUGR","Perch"
0.18,0.994960312460627,0.13694681947645,0.240755882620151,0.441603834443243,0.727019303711233,"RUGR","Perch"
0.19,0.99493388722833,0.136228876165531,0.23964495597337,0.440103837524393,0.725811535921327,"RUGR","Perch"
0.2,0.99485106711634,0.134026489680345,0.23622827024519,0.435467469138752,0.722051686305165,"RUGR","Perch"
0.21,0.994823480691583,0.133308546369427,0.235111616236379,0.433944592018021,0.720807819440847,"RUGR","Perch"
0.22,0.994823480691583,0.133308546369427,0.235111616236379,0.433944592018021,0.720807819440847,"RUGR","Perch"
0.23,0.994774384030518,0.132049544331439,0.233150008297698,0.431260245446695,0.718604459062347,"RUGR","Perch"
0.24,0.994774384030518,0.132049544331439,0.233150008297698,0.431260245446695,0.718604459062347,"RUGR","Perch"
0.25,0.997342263328549,0.130152370461523,0.230256456826455,0.42757110081499,0.716515361104909,"RUGR","Perch"
0.26,0.997326131714752,0.129365060647134,0.229023101252416,0.425865843867231,0.715098190203851,"RUGR","Perch"
0.27,0.997310020174849,0.128588155808266,0.227804359219978,0.424176177213313,0.713688321770588,"RUGR","Perch"
0.28,0.997310020174849,0.128588155808266,0.227804359219978,0.424176177213313,0.713688321770588,"RUGR","Perch"
0.29,0.997292760842493,0.127766162742141,0.22651305902695,0.422380889919088,0.71218411802783,"RUGR","Perch"
0.3,0.997284010972596,0.127353432046492,0.225863974760613,0.421476511915989,0.71142393970739,"RUGR","Perch"
0.31,1,0.127353432046492,0.225933462260024,0.421863898771966,0.712723599941359,"RUGR","Perch"
0.32,1,0.124727909890138,0.221792148649216,0.416061582945293,0.707818638449972,"RUGR","Perch"
0.33,1,0.124727909890138,0.221792148649216,0.416061582945293,0.707818638449972,"RUGR","Perch"
0.34,1,0.124727909890138,0.221792148649216,0.416061582945293,0.707818638449972,"RUGR","Perch"
0.35,1,0.1234099463242,0.219705988411439,0.413118167911138,0.705304210786027,"RUGR","Perch"
0.36,1,0.1234099463242,0.219705988411439,0.413118167911138,0.705304210786027,"RUGR","Perch"
0.37,1,0.1234099463242,0.219705988411439,0.413118167911138,0.705304210786027,"RUGR","Perch"
0.38,1,0.122619168184637,0.218451941067285,0.41134212439347,0.70377836867889,"RUGR","Perch"
0.39,1,0.121276926342485,0.216319311480136,0.408310205057736,0.701158392423834,"RUGR","Perch"
0.4,1,0.121276926342485,0.216319311480136,0.408310205057736,0.701158392423834,"RUGR","Perch"
0.41,1,0.121276926342485,0.216319311480136,0.408310205057736,0.701158392423834,"RUGR","Perch"
0.42,1,0.121276926342485,0.216319311480136,0.408310205057736,0.701158392423834,"RUGR","Perch"
0.43,1,0.119643345185757,0.213716887078728,0.404590488182712,0.697917643547304,"RUGR","Perch"
0.44,1,0.119643345185757,0.213716887078728,0.404590488182712,0.697917643547304,"RUGR","Perch"
0.45,1,0.119643345185757,0.213716887078728,0.404590488182712,0.697917643547304,"RUGR","Perch"
0.46,1,0.118856035371368,0.212459926235134,0.402785992276439,0.696334904562078,"RUGR","Perch"
0.47,1,0.118183180287705,0.211384292611693,0.4012377079371,0.694971324147271,"RUGR","Perch"
0.48,1,0.118183180287705,0.211384292611693,0.4012377079371,0.694971324147271,"RUGR","Perch"
