"precision","recall","fscore","threshold","classifier","species"
0.5,0.1,0.166666666666667,0.97,"Perch","NSHO"
0.5,0.1,0.166666666666667,0.98,"Perch","NSHO"
0,0,NA,0.99,"Perch","NSHO"
0,NA,NA,0.01,"HawkEars","NSHR"
0,NA,NA,0.02,"HawkEars","NSHR"
0,NA,NA,0.03,"HawkEars","NSHR"
0,NA,NA,0.04,"HawkEars","NSHR"
0,NA,NA,0.05,"HawkEars","NSHR"
0,NA,NA,0.06,"HawkEars","NSHR"
0,NA,NA,0.07,"HawkEars","NSHR"
0,NA,NA,0.08,"HawkEars","NSHR"
0,NA,NA,0.09,"HawkEars","NSHR"
0,NA,NA,0.1,"HawkEars","NSHR"
0,NA,NA,0.11,"HawkEars","NSHR"
0,NA,NA,0.12,"HawkEars","NSHR"
0,NA,NA,0.13,"HawkEars","NSHR"
0,NA,NA,0.14,"HawkEars","NSHR"
0,NA,NA,0.15,"HawkEars","NSHR"
0,NA,NA,0.16,"HawkEars","NSHR"
0,NA,NA,0.17,"HawkEars","NSHR"
0,NA,NA,0.18,"HawkEars","NSHR"
0,NA,NA,0.19,"HawkEars","NSHR"
0,NA,NA,0.2,"HawkEars","NSHR"
0,NA,NA,0.21,"HawkEars","NSHR"
0,NA,NA,0.22,"HawkEars","NSHR"
0,NA,NA,0.23,"HawkEars","NSHR"
0,NA,NA,0.24,"HawkEars","NSHR"
0,NA,NA,0.25,"HawkEars","NSHR"
0,NA,NA,0.26,"HawkEars","NSHR"
0,NA,NA,0.27,"HawkEars","NSHR"
0,NA,NA,0.28,"HawkEars","NSHR"
0,NA,NA,0.29,"HawkEars","NSHR"
0,NA,NA,0.3,"HawkEars","NSHR"
0,NA,NA,0.31,"HawkEars","NSHR"
0,NA,NA,0.32,"HawkEars","NSHR"
0,NA,NA,0.33,"HawkEars","NSHR"
0,NA,NA,0.34,"HawkEars","NSHR"
0,NA,NA,0.35,"HawkEars","NSHR"
0,NA,NA,0.36,"HawkEars","NSHR"
0,NA,NA,0.37,"HawkEars","NSHR"
0,NA,NA,0.38,"HawkEars","NSHR"
0,NA,NA,0.39,"HawkEars","NSHR"
0,NA,NA,0.4,"HawkEars","NSHR"
0,NA,NA,0.41,"HawkEars","NSHR"
0,NA,NA,0.42,"HawkEars","NSHR"
0,NA,NA,0.43,"HawkEars","NSHR"
0,NA,NA,0.44,"HawkEars","NSHR"
0,NA,NA,0.45,"HawkEars","NSHR"
0,NA,NA,0.46,"HawkEars","NSHR"
0,NA,NA,0.47,"HawkEars","NSHR"
0,NA,NA,0.48,"HawkEars","NSHR"
0,NA,NA,0.49,"HawkEars","NSHR"
0,NA,NA,0.5,"HawkEars","NSHR"
0,NA,NA,0.51,"HawkEars","NSHR"
0,NA,NA,0.52,"HawkEars","NSHR"
0,NA,NA,0.53,"HawkEars","NSHR"
0,NA,NA,0.54,"HawkEars","NSHR"
0,NA,NA,0.55,"HawkEars","NSHR"
0,NA,NA,0.56,"HawkEars","NSHR"
0,NA,NA,0.57,"HawkEars","NSHR"
0,NA,NA,0.58,"HawkEars","NSHR"
0,NA,NA,0.59,"HawkEars","NSHR"
0,NA,NA,0.6,"HawkEars","NSHR"
0,NA,NA,0.61,"HawkEars","NSHR"
0,NA,NA,0.62,"HawkEars","NSHR"
0,NA,NA,0.63,"HawkEars","NSHR"
0,NA,NA,0.64,"HawkEars","NSHR"
0,NA,NA,0.65,"HawkEars","NSHR"
0,NA,NA,0.66,"HawkEars","NSHR"
0,NA,NA,0.67,"HawkEars","NSHR"
0,NA,NA,0.68,"HawkEars","NSHR"
0,NA,NA,0.69,"HawkEars","NSHR"
0,NA,NA,0.7,"HawkEars","NSHR"
0,NA,NA,0.71,"HawkEars","NSHR"
0,NA,NA,0.72,"HawkEars","NSHR"
0,NA,NA,0.73,"HawkEars","NSHR"
0,NA,NA,0.74,"HawkEars","NSHR"
NA,NA,NA,0.75,"HawkEars","NSHR"
NA,NA,NA,0.76,"HawkEars","NSHR"
NA,NA,NA,0.77,"HawkEars","NSHR"
NA,NA,NA,0.78,"HawkEars","NSHR"
NA,NA,NA,0.79,"HawkEars","NSHR"
NA,NA,NA,0.8,"HawkEars","NSHR"
NA,NA,NA,0.81,"HawkEars","NSHR"
NA,NA,NA,0.82,"HawkEars","NSHR"
NA,NA,NA,0.83,"HawkEars","NSHR"
NA,NA,NA,0.84,"HawkEars","NSHR"
NA,NA,NA,0.85,"HawkEars","NSHR"
NA,NA,NA,0.86,"HawkEars","NSHR"
NA,NA,NA,0.87,"HawkEars","NSHR"
NA,NA,NA,0.88,"HawkEars","NSHR"
NA,NA,NA,0.89,"HawkEars","NSHR"
NA,NA,NA,0.9,"HawkEars","NSHR"
NA,NA,NA,0.91,"HawkEars","NSHR"
NA,NA,NA,0.92,"HawkEars","NSHR"
NA,NA,NA,0.93,"HawkEars","NSHR"
NA,NA,NA,0.94,"HawkEars","NSHR"
NA,NA,NA,0.95,"HawkEars","NSHR"
NA,NA,NA,0.96,"HawkEars","NSHR"
NA,NA,NA,0.97,"HawkEars","NSHR"
NA,NA,NA,0.98,"HawkEars","NSHR"
NA,NA,NA,0.99,"HawkEars","NSHR"
0,NA,NA,0.01,"BirdNET","NSHR"
0,NA,NA,0.02,"BirdNET","NSHR"
0,NA,NA,0.03,"BirdNET","NSHR"
NA,NA,NA,0.04,"BirdNET","NSHR"
NA,NA,NA,0.05,"BirdNET","NSHR"
NA,NA,NA,0.06,"BirdNET","NSHR"
NA,NA,NA,0.07,"BirdNET","NSHR"
NA,NA,NA,0.08,"BirdNET","NSHR"
NA,NA,NA,0.09,"BirdNET","NSHR"
NA,NA,NA,0.1,"BirdNET","NSHR"
NA,NA,NA,0.11,"BirdNET","NSHR"
NA,NA,NA,0.12,"BirdNET","NSHR"
NA,NA,NA,0.13,"BirdNET","NSHR"
NA,NA,NA,0.14,"BirdNET","NSHR"
NA,NA,NA,0.15,"BirdNET","NSHR"
NA,NA,NA,0.16,"BirdNET","NSHR"
NA,NA,NA,0.17,"BirdNET","NSHR"
NA,NA,NA,0.18,"BirdNET","NSHR"
NA,NA,NA,0.19,"BirdNET","NSHR"
NA,NA,NA,0.2,"BirdNET","NSHR"
NA,NA,NA,0.21,"BirdNET","NSHR"
NA,NA,NA,0.22,"BirdNET","NSHR"
NA,NA,NA,0.23,"BirdNET","NSHR"
NA,NA,NA,0.24,"BirdNET","NSHR"
NA,NA,NA,0.25,"BirdNET","NSHR"
NA,NA,NA,0.26,"BirdNET","NSHR"
NA,NA,NA,0.27,"BirdNET","NSHR"
NA,NA,NA,0.28,"BirdNET","NSHR"
NA,NA,NA,0.29,"BirdNET","NSHR"
NA,NA,NA,0.3,"BirdNET","NSHR"
NA,NA,NA,0.31,"BirdNET","NSHR"
NA,NA,NA,0.32,"BirdNET","NSHR"
NA,NA,NA,0.33,"BirdNET","NSHR"
NA,NA,NA,0.34,"BirdNET","NSHR"
NA,NA,NA,0.35,"BirdNET","NSHR"
NA,NA,NA,0.36,"BirdNET","NSHR"
NA,NA,NA,0.37,"BirdNET","NSHR"
NA,NA,NA,0.38,"BirdNET","NSHR"
NA,NA,NA,0.39,"BirdNET","NSHR"
NA,NA,NA,0.4,"BirdNET","NSHR"
NA,NA,NA,0.41,"BirdNET","NSHR"
NA,NA,NA,0.42,"BirdNET","NSHR"
NA,NA,NA,0.43,"BirdNET","NSHR"
NA,NA,NA,0.44,"BirdNET","NSHR"
NA,NA,NA,0.45,"BirdNET","NSHR"
NA,NA,NA,0.46,"BirdNET","NSHR"
NA,NA,NA,0.47,"BirdNET","NSHR"
NA,NA,NA,0.48,"BirdNET","NSHR"
NA,NA,NA,0.49,"BirdNET","NSHR"
NA,NA,NA,0.5,"BirdNET","NSHR"
NA,NA,NA,0.51,"BirdNET","NSHR"
NA,NA,NA,0.52,"BirdNET","NSHR"
NA,NA,NA,0.53,"BirdNET","NSHR"
NA,NA,NA,0.54,"BirdNET","NSHR"
NA,NA,NA,0.55,"BirdNET","NSHR"
NA,NA,NA,0.56,"BirdNET","NSHR"
NA,NA,NA,0.57,"BirdNET","NSHR"
NA,NA,NA,0.58,"BirdNET","NSHR"
NA,NA,NA,0.59,"BirdNET","NSHR"
NA,NA,NA,0.6,"BirdNET","NSHR"
NA,NA,NA,0.61,"BirdNET","NSHR"
NA,NA,NA,0.62,"BirdNET","NSHR"
NA,NA,NA,0.63,"BirdNET","NSHR"
NA,NA,NA,0.64,"BirdNET","NSHR"
NA,NA,NA,0.65,"BirdNET","NSHR"
NA,NA,NA,0.66,"BirdNET","NSHR"
NA,NA,NA,0.67,"BirdNET","NSHR"
NA,NA,NA,0.68,"BirdNET","NSHR"
NA,NA,NA,0.69,"BirdNET","NSHR"
NA,NA,NA,0.7,"BirdNET","NSHR"
NA,NA,NA,0.71,"BirdNET","NSHR"
NA,NA,NA,0.72,"BirdNET","NSHR"
NA,NA,NA,0.73,"BirdNET","NSHR"
NA,NA,NA,0.74,"BirdNET","NSHR"
NA,NA,NA,0.75,"BirdNET","NSHR"
NA,NA,NA,0.76,"BirdNET","NSHR"
NA,NA,NA,0.77,"BirdNET","NSHR"
NA,NA,NA,0.78,"BirdNET","NSHR"
NA,NA,NA,0.79,"BirdNET","NSHR"
NA,NA,NA,0.8,"BirdNET","NSHR"
NA,NA,NA,0.81,"BirdNET","NSHR"
NA,NA,NA,0.82,"BirdNET","NSHR"
NA,NA,NA,0.83,"BirdNET","NSHR"
NA,NA,NA,0.84,"BirdNET","NSHR"
NA,NA,NA,0.85,"BirdNET","NSHR"
NA,NA,NA,0.86,"BirdNET","NSHR"
NA,NA,NA,0.87,"BirdNET","NSHR"
NA,NA,NA,0.88,"BirdNET","NSHR"
NA,NA,NA,0.89,"BirdNET","NSHR"
NA,NA,NA,0.9,"BirdNET","NSHR"
NA,NA,NA,0.91,"BirdNET","NSHR"
NA,NA,NA,0.92,"BirdNET","NSHR"
NA,NA,NA,0.93,"BirdNET","NSHR"
NA,NA,NA,0.94,"BirdNET","NSHR"
NA,NA,NA,0.95,"BirdNET","NSHR"
NA,NA,NA,0.96,"BirdNET","NSHR"
NA,NA,NA,0.97,"BirdNET","NSHR"
NA,NA,NA,0.98,"BirdNET","NSHR"
NA,NA,NA,0.99,"BirdNET","NSHR"
0,NA,NA,0.01,"Perch","NSHR"
0,NA,NA,0.02,"Perch","NSHR"
0,NA,NA,0.03,"Perch","NSHR"
0,NA,NA,0.04,"Perch","NSHR"
0,NA,NA,0.05,"Perch","NSHR"
0,NA,NA,0.06,"Perch","NSHR"
0,NA,NA,0.07,"Perch","NSHR"
0,NA,NA,0.08,"Perch","NSHR"
0,NA,NA,0.09,"Perch","NSHR"
0,NA,NA,0.1,"Perch","NSHR"
0,NA,NA,0.11,"Perch","NSHR"
0,NA,NA,0.12,"Perch","NSHR"
0,NA,NA,0.13,"Perch","NSHR"
0,NA,NA,0.14,"Perch","NSHR"
0,NA,NA,0.15,"Perch","NSHR"
0,NA,NA,0.16,"Perch","NSHR"
0,NA,NA,0.17,"Perch","NSHR"
0,NA,NA,0.18,"Perch","NSHR"
0,NA,NA,0.19,"Perch","NSHR"
0,NA,NA,0.2,"Perch","NSHR"
0,NA,NA,0.21,"Perch","NSHR"
0,NA,NA,0.22,"Perch","NSHR"
0,NA,NA,0.23,"Perch","NSHR"
0,NA,NA,0.24,"Perch","NSHR"
0,NA,NA,0.25,"Perch","NSHR"
0,NA,NA,0.26,"Perch","NSHR"
0,NA,NA,0.27,"Perch","NSHR"
0,NA,NA,0.28,"Perch","NSHR"
0,NA,NA,0.29,"Perch","NSHR"
0,NA,NA,0.3,"Perch","NSHR"
0,NA,NA,0.31,"Perch","NSHR"
0,NA,NA,0.32,"Perch","NSHR"
0,NA,NA,0.33,"Perch","NSHR"
0,NA,NA,0.34,"Perch","NSHR"
0,NA,NA,0.35,"Perch","NSHR"
0,NA,NA,0.36,"Perch","NSHR"
0,NA,NA,0.37,"Perch","NSHR"
0,NA,NA,0.38,"Perch","NSHR"
0,NA,NA,0.39,"Perch","NSHR"
0,NA,NA,0.4,"Perch","NSHR"
0,NA,NA,0.41,"Perch","NSHR"
0,NA,NA,0.42,"Perch","NSHR"
0,NA,NA,0.43,"Perch","NSHR"
0,NA,NA,0.44,"Perch","NSHR"
0,NA,NA,0.45,"Perch","NSHR"
0,NA,NA,0.46,"Perch","NSHR"
0,NA,NA,0.47,"Perch","NSHR"
0,NA,NA,0.48,"Perch","NSHR"
0,NA,NA,0.49,"Perch","NSHR"
0,NA,NA,0.5,"Perch","NSHR"
0,NA,NA,0.51,"Perch","NSHR"
0,NA,NA,0.52,"Perch","NSHR"
0,NA,NA,0.53,"Perch","NSHR"
0,NA,NA,0.54,"Perch","NSHR"
0,NA,NA,0.55,"Perch","NSHR"
0,NA,NA,0.56,"Perch","NSHR"
0,NA,NA,0.57,"Perch","NSHR"
0,NA,NA,0.58,"Perch","NSHR"
0,NA,NA,0.59,"Perch","NSHR"
0,NA,NA,0.6,"Perch","NSHR"
0,NA,NA,0.61,"Perch","NSHR"
0,NA,NA,0.62,"Perch","NSHR"
0,NA,NA,0.63,"Perch","NSHR"
0,NA,NA,0.64,"Perch","NSHR"
0,NA,NA,0.65,"Perch","NSHR"
0,NA,NA,0.66,"Perch","NSHR"
0,NA,NA,0.67,"Perch","NSHR"
0,NA,NA,0.68,"Perch","NSHR"
0,NA,NA,0.69,"Perch","NSHR"
0,NA,NA,0.7,"Perch","NSHR"
0,NA,NA,0.71,"Perch","NSHR"
0,NA,NA,0.72,"Perch","NSHR"
0,NA,NA,0.73,"Perch","NSHR"
0,NA,NA,0.74,"Perch","NSHR"
0,NA,NA,0.75,"Perch","NSHR"
0,NA,NA,0.76,"Perch","NSHR"
0,NA,NA,0.77,"Perch","NSHR"
0,NA,NA,0.78,"Perch","NSHR"
0,NA,NA,0.79,"Perch","NSHR"
0,NA,NA,0.8,"Perch","NSHR"
0,NA,NA,0.81,"Perch","NSHR"
0,NA,NA,0.82,"Perch","NSHR"
0,NA,NA,0.83,"Perch","NSHR"
0,NA,NA,0.84,"Perch","NSHR"
0,NA,NA,0.85,"Perch","NSHR"
0,NA,NA,0.86,"Perch","NSHR"
0,NA,NA,0.87,"Perch","NSHR"
0,NA,NA,0.88,"Perch","NSHR"
0,NA,NA,0.89,"Perch","NSHR"
0,NA,NA,0.9,"Perch","NSHR"
0,NA,NA,0.91,"Perch","NSHR"
0,NA,NA,0.92,"Perch","NSHR"
0,NA,NA,0.93,"Perch","NSHR"
0,NA,NA,0.94,"Perch","NSHR"
0,NA,NA,0.95,"Perch","NSHR"
0,NA,NA,0.96,"Perch","NSHR"
0,NA,NA,0.97,"Perch","NSHR"
0,NA,NA,0.98,"Perch","NSHR"
0,NA,NA,0.99,"Perch","NSHR"
0.0151228733459357,0.888888888888889,0.0297397769516729,0.01,"HawkEars","NSWO"
0.0161290322580645,0.777777777777778,0.0316027088036117,0.02,"HawkEars","NSWO"
0.0284552845528455,0.777777777777778,0.0549019607843137,0.03,"HawkEars","NSWO"
0.0402298850574713,0.777777777777778,0.0765027322404371,0.04,"HawkEars","NSWO"
0.056,0.777777777777778,0.104477611940299,0.05,"HawkEars","NSWO"
0.0752688172043011,0.777777777777778,0.137254901960784,0.06,"HawkEars","NSWO"
0.072289156626506,0.666666666666667,0.130434782608696,0.07,"HawkEars","NSWO"
0.0845070422535211,0.666666666666667,0.15,0.08,"HawkEars","NSWO"
0.0819672131147541,0.555555555555556,0.142857142857143,0.09,"HawkEars","NSWO"
0.0892857142857143,0.555555555555556,0.153846153846154,0.1,"HawkEars","NSWO"
0.0980392156862745,0.555555555555556,0.166666666666667,0.11,"HawkEars","NSWO"
0.106382978723404,0.555555555555556,0.178571428571429,0.12,"HawkEars","NSWO"
0.119047619047619,0.555555555555556,0.196078431372549,0.13,"HawkEars","NSWO"
0.125,0.555555555555556,0.204081632653061,0.14,"HawkEars","NSWO"
0.135135135135135,0.555555555555556,0.217391304347826,0.15,"HawkEars","NSWO"
0.135135135135135,0.555555555555556,0.217391304347826,0.16,"HawkEars","NSWO"
0.138888888888889,0.555555555555556,0.222222222222222,0.17,"HawkEars","NSWO"
0.15625,0.555555555555556,0.24390243902439,0.18,"HawkEars","NSWO"
0.161290322580645,0.555555555555556,0.25,0.19,"HawkEars","NSWO"
0.172413793103448,0.555555555555556,0.263157894736842,0.2,"HawkEars","NSWO"
0.178571428571429,0.555555555555556,0.27027027027027,0.21,"HawkEars","NSWO"
0.178571428571429,0.555555555555556,0.27027027027027,0.22,"HawkEars","NSWO"
0.185185185185185,0.555555555555556,0.277777777777778,0.23,"HawkEars","NSWO"
0.185185185185185,0.555555555555556,0.277777777777778,0.24,"HawkEars","NSWO"
0.192307692307692,0.555555555555556,0.285714285714286,0.25,"HawkEars","NSWO"
0.2,0.555555555555556,0.294117647058824,0.26,"HawkEars","NSWO"
0.208333333333333,0.555555555555556,0.303030303030303,0.27,"HawkEars","NSWO"
0.217391304347826,0.555555555555556,0.3125,0.28,"HawkEars","NSWO"
0.227272727272727,0.555555555555556,0.32258064516129,0.29,"HawkEars","NSWO"
0.227272727272727,0.555555555555556,0.32258064516129,0.3,"HawkEars","NSWO"
0.25,0.555555555555556,0.344827586206897,0.31,"HawkEars","NSWO"
0.294117647058824,0.555555555555556,0.384615384615385,0.32,"HawkEars","NSWO"
0.294117647058824,0.555555555555556,0.384615384615385,0.33,"HawkEars","NSWO"
0.333333333333333,0.555555555555556,0.416666666666667,0.34,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.35,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.36,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.37,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.38,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.39,"HawkEars","NSWO"
0.384615384615385,0.555555555555556,0.454545454545455,0.4,"HawkEars","NSWO"
0.416666666666667,0.555555555555556,0.476190476190476,0.41,"HawkEars","NSWO"
0.416666666666667,0.555555555555556,0.476190476190476,0.42,"HawkEars","NSWO"
0.416666666666667,0.555555555555556,0.476190476190476,0.43,"HawkEars","NSWO"
0.416666666666667,0.555555555555556,0.476190476190476,0.44,"HawkEars","NSWO"
0.416666666666667,0.555555555555556,0.476190476190476,0.45,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.46,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.47,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.48,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.49,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.5,"HawkEars","NSWO"
0.4,0.444444444444444,0.421052631578947,0.51,"HawkEars","NSWO"
0.444444444444444,0.444444444444444,0.444444444444444,0.52,"HawkEars","NSWO"
0.5,0.444444444444444,0.470588235294118,0.53,"HawkEars","NSWO"
0.5,0.444444444444444,0.470588235294118,0.54,"HawkEars","NSWO"
0.5,0.444444444444444,0.470588235294118,0.55,"HawkEars","NSWO"
0.5,0.444444444444444,0.470588235294118,0.56,"HawkEars","NSWO"
0.571428571428571,0.444444444444444,0.5,0.57,"HawkEars","NSWO"
0.571428571428571,0.444444444444444,0.5,0.58,"HawkEars","NSWO"
0.571428571428571,0.444444444444444,0.5,0.59,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.6,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.61,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.62,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.63,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.64,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.65,"HawkEars","NSWO"
0.8,0.444444444444444,0.571428571428571,0.66,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.67,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.68,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.69,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.7,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.71,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.72,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.73,"HawkEars","NSWO"
1,0.444444444444444,0.615384615384615,0.74,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.75,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.76,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.77,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.78,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.79,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.8,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.81,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.82,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.83,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.84,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.85,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.86,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.87,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.88,"HawkEars","NSWO"
1,0.333333333333333,0.5,0.89,"HawkEars","NSWO"
1,0.222222222222222,0.363636363636364,0.9,"HawkEars","NSWO"
1,0.222222222222222,0.363636363636364,0.91,"HawkEars","NSWO"
1,0.111111111111111,0.2,0.92,"HawkEars","NSWO"
1,0.111111111111111,0.2,0.93,"HawkEars","NSWO"
1,0.111111111111111,0.2,0.94,"HawkEars","NSWO"
NA,0,NA,0.95,"HawkEars","NSWO"
NA,0,NA,0.96,"HawkEars","NSWO"
NA,0,NA,0.97,"HawkEars","NSWO"
NA,0,NA,0.98,"HawkEars","NSWO"
NA,0,NA,0.99,"HawkEars","NSWO"
0.173913043478261,0.444444444444444,0.25,0.01,"BirdNET","NSWO"
0.333333333333333,0.444444444444444,0.380952380952381,0.02,"BirdNET","NSWO"
0.5,0.444444444444444,0.470588235294118,0.03,"BirdNET","NSWO"
0.5,0.444444444444444,0.470588235294118,0.04,"BirdNET","NSWO"
0.571428571428571,0.444444444444444,0.5,0.05,"BirdNET","NSWO"
0.571428571428571,0.444444444444444,0.5,0.06,"BirdNET","NSWO"
0.8,0.444444444444444,0.571428571428571,0.07,"BirdNET","NSWO"
0.8,0.444444444444444,0.571428571428571,0.08,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.09,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.1,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.11,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.12,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.13,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.14,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.15,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.16,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.17,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.18,"BirdNET","NSWO"
1,0.444444444444444,0.615384615384615,0.19,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.2,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.21,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.22,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.23,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.24,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.25,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.26,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.27,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.28,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.29,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.3,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.31,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.32,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.33,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.34,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.35,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.36,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.37,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.38,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.39,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.4,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.41,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.42,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.43,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.44,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.45,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.46,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.47,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.48,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.49,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.5,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.51,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.52,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.53,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.54,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.55,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.56,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.57,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.58,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.59,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.6,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.61,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.62,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.63,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.64,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.65,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.66,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.67,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.68,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.69,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.7,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.71,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.72,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.73,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.74,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.75,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.76,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.77,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.78,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.79,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.8,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.81,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.82,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.83,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.84,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.85,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.86,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.87,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.88,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.89,"BirdNET","NSWO"
1,0.333333333333333,0.5,0.9,"BirdNET","NSWO"
